age,workclass,fnlwgt,education.num,marital.status,race,sex,hours.per.week,native.country,income
44,-1,124692,9,1,0,1,40,1,0
58,-1,33309,9,0,0,1,80,1,1
39,0,144169,9,1,0,1,50,1,0
26,0,289980,3,1,0,1,30,0,1
42,0,212894,11,1,0,1,40,1,1
21,0,118401,10,0,0,0,30,1,1
30,0,275232,12,0,1,0,36,1,1
38,-1,125324,10,1,0,1,80,1,0
52,1,291096,12,1,0,1,40,1,0
43,1,262233,13,0,0,1,40,1,0
21,0,197200,10,0,0,1,40,1,1
43,0,274731,13,1,0,1,40,1,0
33,0,209101,9,0,0,1,40,1,1
35,1,216035,9,1,0,1,40,1,1
36,0,175360,14,0,0,1,50,1,0
27,0,32519,10,1,2,1,55,0,1
32,0,103860,13,1,0,1,50,1,0
49,-1,121238,10,0,0,1,40,1,1
41,1,173051,10,0,0,0,45,1,1
47,0,264052,13,1,0,1,50,1,0
55,0,436861,14,0,0,0,40,1,0
39,0,138192,13,1,0,1,40,1,0
67,-1,63552,4,0,0,0,35,1,1
37,0,324019,12,0,0,0,40,1,1
34,0,734193,10,0,0,0,50,1,1
34,0,177437,10,1,0,1,45,1,0
59,0,294395,14,0,0,0,40,1,1
46,0,113390,14,1,0,1,60,1,1
20,0,379198,9,0,4,1,40,0,1
62,-1,182687,10,1,0,0,45,1,0
26,-1,37023,10,1,0,1,78,1,1
57,0,124771,9,1,0,1,40,1,1
66,-1,212759,13,1,0,1,20,1,1
36,0,359678,9,0,1,0,48,1,1
18,0,138917,7,0,1,0,10,1,1
57,-1,286836,6,1,0,1,8,1,1
44,0,67671,10,1,0,1,40,1,1
25,-1,213385,10,0,0,1,80,1,1
41,0,137126,13,1,0,1,45,1,0
50,0,226497,10,1,0,1,45,1,0
38,0,187847,11,1,0,1,50,1,0
43,1,325706,15,1,2,1,50,0,0
20,0,174714,10,0,0,1,20,1,1
34,-1,87209,14,1,0,1,60,1,1
38,0,278924,13,0,0,1,40,1,1
34,0,163110,14,1,0,1,40,1,1
46,-1,456956,9,1,0,1,60,1,1
19,0,343200,10,0,0,0,25,1,1
49,0,185041,9,1,0,1,40,1,1
40,0,173321,9,1,1,0,32,1,1
50,1,125417,15,0,1,0,52,1,0
47,1,168191,10,1,0,1,40,0,1
26,0,172063,10,0,0,0,24,1,1
24,-1,174182,7,1,4,0,24,1,1
30,1,172822,11,0,0,1,40,1,1
28,0,110164,10,0,1,1,24,1,1
19,-1,41609,10,0,0,1,10,1,1
26,0,195555,13,0,0,0,40,1,1
18,0,293227,9,0,0,0,45,1,1
44,0,167725,9,1,0,1,40,1,1
36,1,247807,11,0,0,1,40,1,0
55,0,86505,9,1,0,1,20,1,1
56,-1,115439,10,1,0,1,60,1,1
36,1,89508,15,0,0,1,40,1,1
41,-1,94113,15,1,0,1,60,1,0
46,0,96552,10,0,0,0,17,1,1
88,-1,187097,15,1,0,1,40,1,1
50,0,109277,5,1,0,1,48,1,1
30,0,270889,10,1,0,1,40,1,0
54,0,466502,4,0,0,1,30,1,1
49,0,126754,13,0,0,1,45,1,0
29,0,119170,10,0,0,0,40,1,1
43,0,346321,14,1,0,1,45,1,0
59,-1,41258,13,1,0,1,50,1,1
23,0,132300,13,0,0,0,40,1,1
47,1,154033,10,0,0,0,40,1,1
29,0,53434,11,1,0,1,60,1,0
20,0,215495,10,0,0,0,40,0,1
36,0,212433,9,0,1,1,40,1,1
23,0,291011,9,0,0,1,40,1,1
57,0,98350,15,1,2,1,40,0,0
22,0,147227,13,0,0,1,30,1,1
24,1,155818,10,1,0,0,44,1,1
49,0,61307,4,1,4,1,38,1,1
34,0,684015,3,0,0,1,40,0,1
19,0,129059,10,0,1,1,30,1,1
56,-1,236731,2,0,0,1,25,0,1
52,0,138944,7,1,0,1,40,1,0
33,0,178429,13,1,0,1,40,1,0
22,0,214635,9,0,0,1,42,1,1
42,1,272625,11,0,1,0,40,1,0
58,0,201344,13,0,0,0,20,1,1
56,-1,32604,10,0,1,0,40,1,1
55,0,101468,9,1,0,1,40,1,0
45,0,77085,13,1,2,1,40,0,0
42,0,251239,10,1,0,1,40,0,1
38,0,213260,9,0,1,1,40,1,1
54,-1,199741,9,0,0,1,35,1,1
53,0,149217,9,1,0,1,40,0,1
41,1,336571,10,1,0,1,40,1,1
28,0,37933,9,0,1,0,48,1,1
29,0,151382,9,1,0,1,60,1,1
43,0,320277,13,1,0,1,40,1,1
26,0,240842,9,0,1,0,40,1,1
61,-1,179761,9,1,0,1,40,1,0
54,0,234938,9,1,0,1,55,1,1
62,-1,192236,13,0,0,0,40,1,0
27,-1,207948,10,0,1,1,40,1,1
31,1,210926,9,0,0,0,40,1,1
45,0,72896,9,0,0,1,40,1,1
27,0,38353,11,1,0,1,60,1,1
19,0,183041,7,0,0,1,24,1,1
25,0,344991,10,1,0,1,40,1,1
41,1,36924,10,1,0,1,40,1,0
31,0,127595,9,0,0,0,40,1,1
31,0,183801,14,1,0,1,43,1,0
30,0,207172,13,1,0,0,40,0,1
28,0,334032,11,0,0,1,50,1,1
53,-1,155983,14,1,0,1,65,1,0
48,-1,38819,9,1,0,1,36,1,1
31,0,164870,7,1,0,1,40,0,1
42,0,42703,9,0,0,0,40,1,1
43,0,125461,13,1,0,1,65,1,0
38,0,123031,9,1,2,1,48,0,1
49,1,145290,3,1,0,1,40,1,1
57,-1,50990,9,1,0,1,30,1,1
49,0,189462,9,1,0,1,40,1,1
46,0,99835,15,1,0,1,60,1,0
26,0,109186,10,1,0,1,50,0,1
21,0,372636,9,0,1,1,40,1,1
22,0,287988,10,0,0,1,20,1,1
39,1,201105,13,1,0,0,55,1,0
17,0,158704,6,0,0,1,20,1,1
28,0,144833,10,1,0,1,40,1,1
43,0,350379,3,0,0,0,40,0,1
23,0,203139,10,0,0,0,40,1,1
18,0,231193,8,0,0,1,30,1,1
70,-1,230816,11,0,0,1,30,1,1
36,0,75073,10,0,1,1,55,1,1
47,0,115613,9,1,0,1,50,1,0
26,0,138152,8,0,4,1,48,0,1
62,0,121319,13,1,0,1,40,1,0
22,-1,236330,10,0,1,1,20,1,1
40,0,76625,9,0,0,1,40,1,1
57,0,201991,13,1,0,1,40,1,1
31,0,156763,9,1,0,1,40,1,1
75,-1,125197,9,1,0,1,26,1,1
21,0,275291,10,0,0,1,12,1,1
46,0,306183,9,0,0,0,37,1,1
40,0,153238,13,1,0,1,32,1,0
52,1,153312,12,1,0,1,40,1,0
42,1,1125613,9,0,1,1,40,1,1
54,0,146551,9,1,0,1,54,1,0
34,0,96483,12,0,2,0,60,1,0
23,0,325596,10,0,0,1,40,1,1
35,0,162601,9,0,0,0,40,1,1
43,-1,190044,9,1,0,1,40,1,1
32,0,77634,7,1,0,1,45,1,1
25,0,178478,13,0,0,0,40,1,1
23,0,189468,11,1,0,0,30,1,1
33,0,258932,9,0,0,0,40,1,1
32,0,63564,9,0,1,0,40,1,1
65,-1,338316,10,1,0,1,40,1,1
61,0,73809,10,0,0,0,40,1,1
31,1,151763,14,0,0,1,25,1,1
21,0,107882,12,0,0,0,9,1,1
55,0,151474,13,0,0,0,38,1,1
31,0,62165,9,0,1,1,40,1,1
20,1,30796,10,0,0,0,10,1,1
20,0,110597,10,0,0,0,30,1,1
49,0,97883,13,0,0,0,40,1,1
46,0,155489,12,1,0,1,44,1,0
39,0,174242,9,1,0,1,40,1,1
17,0,204018,7,0,0,1,15,1,1
56,1,435836,14,0,0,0,40,1,1
25,1,90730,13,1,0,1,40,1,0
17,0,126771,8,0,0,1,7,1,1
39,0,185099,13,1,0,1,48,1,0
22,0,148431,9,0,4,0,40,1,1
25,0,311124,15,0,0,0,20,1,1
37,0,187346,3,0,0,0,40,0,1
41,0,121718,11,1,0,1,48,1,0
18,0,232024,7,0,0,1,55,1,1
29,-1,188675,10,0,1,1,40,1,1
51,0,441637,9,1,0,1,40,1,1
28,0,69847,13,0,2,0,30,1,1
24,0,215712,10,0,0,1,35,1,1
48,-1,81513,13,1,0,1,50,1,0
37,1,191841,13,0,0,0,40,1,0
18,0,129010,8,0,0,1,10,1,1
68,0,351711,10,1,0,1,40,1,1
49,-1,56841,13,1,0,1,70,1,1
30,0,186269,13,1,0,1,40,1,1
36,-1,242080,15,1,0,1,80,1,0
52,-1,174752,9,0,0,1,40,1,1
41,0,166813,10,1,0,1,55,1,1
24,0,249909,9,1,0,1,50,1,1
31,0,374833,2,1,0,1,40,0,1
39,1,318918,13,1,0,1,40,1,1
78,-1,83511,4,1,0,1,40,0,1
34,0,265807,9,1,0,1,55,1,1
24,1,103277,13,0,0,0,50,1,1
34,0,183811,10,0,0,1,40,1,1
53,1,281590,9,1,0,0,40,1,0
36,1,223020,10,0,1,0,20,1,1
22,0,399087,3,1,0,0,40,0,1
35,-1,65624,13,1,0,1,50,1,0
41,-1,204235,15,1,0,1,50,1,0
51,0,128272,5,1,0,1,45,1,1
51,0,252903,6,1,0,1,40,1,0
40,-1,182437,12,1,0,1,50,1,0
49,0,139268,9,1,0,1,40,1,0
47,0,46044,14,1,0,1,40,1,1
54,1,365049,10,0,0,0,40,0,1
39,-1,283338,13,1,0,1,40,1,0
23,-1,86337,10,0,0,0,15,1,1
29,0,261725,13,0,0,0,35,1,1
27,0,128730,11,0,0,1,65,0,0
37,0,42645,9,1,0,1,40,1,1
43,-1,34218,10,1,0,1,40,1,1
27,0,301302,13,0,0,1,50,1,1
48,0,119199,13,0,0,0,44,1,1
47,1,216657,14,0,0,1,35,1,0
23,0,233626,13,0,0,1,25,1,1
55,-1,183869,15,1,0,1,50,0,0
38,-1,127961,10,1,0,1,45,1,0
22,0,197613,11,0,0,0,30,1,1
26,-1,163189,9,0,0,1,40,1,1
35,0,191502,13,1,0,1,60,1,0
30,0,254905,9,1,0,1,40,1,1
56,0,119859,10,0,0,1,40,1,0
29,1,309620,14,1,2,1,20,0,1
35,0,63921,3,1,0,1,40,0,1
32,0,209538,14,1,0,1,55,1,0
40,1,33155,9,0,0,1,40,1,1
59,-1,372020,13,1,0,1,40,1,0
39,-1,55568,13,1,0,0,50,1,1
42,0,192569,15,0,0,0,39,1,0
36,0,176050,10,1,0,1,40,1,1
23,0,109199,3,1,0,1,40,0,1
22,0,94662,11,0,0,1,44,1,1
29,0,349116,9,0,0,0,25,1,1
26,0,202033,13,1,0,1,40,1,0
27,-1,123116,9,1,0,1,40,1,1
51,0,163948,11,1,0,1,40,1,0
19,-1,63574,10,0,0,1,50,1,1
27,0,211570,7,0,1,1,40,1,1
36,0,156667,13,1,0,1,50,1,0
47,0,189123,7,1,0,1,58,1,1
46,1,216214,13,1,0,1,35,1,0
35,0,54595,6,0,1,0,40,1,1
31,0,226696,9,0,0,1,50,1,0
25,0,277444,13,1,0,1,50,1,1
40,1,391736,11,1,0,1,40,1,1
24,1,212210,12,0,0,0,20,0,1
39,-1,106347,10,0,0,1,47,1,1
43,0,220776,14,1,0,1,35,1,0
28,1,407672,13,0,0,0,40,1,1
64,1,194894,16,0,0,0,40,1,0
37,0,185744,9,1,0,0,20,1,1
37,0,164898,10,1,0,1,52,1,1
50,-1,27539,10,1,0,1,40,1,0
30,1,164493,10,0,0,0,10,1,1
27,0,175387,13,0,0,1,40,1,1
35,-1,374716,5,1,0,0,35,1,1
28,0,129882,10,0,1,0,40,1,1
42,0,345504,11,0,0,0,35,1,1
50,1,36489,6,0,0,1,40,1,1
35,0,214816,13,1,0,1,40,1,0
54,0,97778,4,1,0,1,40,1,1
40,-1,76625,9,1,0,1,40,1,1
90,0,137018,9,0,0,0,40,1,1
59,0,283005,7,0,0,0,40,1,1
53,0,366957,13,1,2,1,50,0,0
45,1,103406,13,1,0,1,60,1,0
34,0,182926,9,1,0,1,43,1,0
53,0,104879,9,1,0,1,40,1,0
36,0,187847,13,1,0,1,40,1,0
46,0,207301,9,0,0,0,37,1,1
27,0,198258,13,0,0,1,35,1,1
67,-1,125926,10,1,0,1,8,1,1
18,-1,38307,7,0,0,1,30,1,1
39,1,119421,13,1,0,0,42,1,1
59,1,147707,9,0,0,1,40,1,1
41,-1,154374,10,0,0,1,45,1,1
38,0,58108,13,1,0,1,50,1,0
45,0,343377,10,1,0,1,40,1,1
51,0,143822,10,1,0,1,40,1,0
32,0,192565,7,1,0,1,55,1,1
27,0,388998,13,0,0,1,46,1,0
40,0,142657,11,1,1,1,45,1,1
47,1,103743,4,1,0,1,40,1,1
32,0,26803,10,1,0,1,84,1,0
41,0,170866,13,1,0,1,50,1,0
50,0,118058,10,1,0,1,50,1,1
40,0,336707,11,0,0,0,60,1,1
23,0,113601,10,0,0,1,30,1,1
23,0,52566,9,0,0,0,40,1,1
67,0,150516,4,1,0,1,24,1,1
42,0,152676,9,0,0,1,40,1,1
60,1,232769,7,1,0,1,20,1,1
25,1,152503,10,0,1,1,40,1,1
31,0,169583,9,0,0,0,40,1,1
42,0,246011,13,1,0,0,55,1,1
33,0,190511,9,0,0,1,30,1,1
36,0,199501,10,0,1,0,38,1,1
36,0,46706,9,0,0,1,40,1,1
25,0,323545,9,0,1,0,40,1,1
27,1,177072,10,0,0,1,16,1,1
34,0,90705,10,1,0,1,40,1,1
49,0,170165,9,0,0,0,55,1,1
54,0,231482,13,1,0,1,40,1,1
44,1,150755,13,1,0,1,40,1,1
31,0,201292,9,1,0,1,40,1,1
38,-1,187411,9,1,0,1,40,1,0
24,0,258700,3,0,1,1,40,0,1
29,0,169544,11,0,0,1,40,1,1
31,0,142038,9,1,0,0,45,1,1
33,0,232475,10,0,0,1,45,1,1
61,0,270056,9,0,2,0,40,0,1
58,0,119751,9,1,2,0,60,0,1
27,0,232954,9,1,0,1,45,1,1
21,0,201179,9,0,0,1,40,1,1
42,0,52781,10,1,0,1,40,1,1
22,0,322674,10,0,0,1,40,1,1
65,0,169047,9,0,0,1,10,1,1
49,0,94342,13,1,0,1,60,1,1
43,1,98989,9,1,3,1,40,1,1
50,1,306707,9,0,1,0,12,1,1
40,0,208470,9,0,0,1,40,1,1
31,0,176711,9,1,0,1,38,1,1
36,1,166606,9,1,0,1,40,1,1
56,0,200235,11,1,0,1,48,1,0
66,0,350498,10,1,0,1,20,1,1
33,0,204494,10,1,0,1,56,1,0
38,0,698363,9,1,0,1,40,1,1
19,0,375114,9,0,0,0,40,1,1
29,0,81648,9,1,0,1,55,1,0
39,0,117381,9,0,0,1,62,0,1
60,1,129379,10,1,0,1,40,1,1
23,0,440456,13,0,0,1,40,1,1
25,0,190350,6,1,0,0,35,1,1
47,0,121124,9,1,0,1,40,1,0
17,-1,219277,7,0,0,0,20,1,1
79,1,146244,16,0,0,0,40,1,1
39,1,235379,12,0,0,0,40,1,1
42,0,331651,14,0,0,0,50,1,0
28,0,172891,9,1,0,1,50,1,1
40,0,191342,13,1,2,1,40,0,0
54,1,51048,9,1,0,1,40,1,0
28,0,129624,9,0,0,1,40,0,1
65,-1,144822,5,1,0,1,45,1,1
46,0,58126,9,1,0,1,40,1,1
57,1,109973,9,0,0,0,40,1,1
52,1,254285,16,1,0,1,70,0,0
46,1,27243,16,1,0,1,45,1,0
19,0,279968,10,0,0,0,20,1,1
27,0,314240,12,0,0,1,40,1,1
20,-1,41356,12,0,0,0,32,1,1
56,1,81954,9,0,0,0,40,1,1
29,0,190777,13,1,0,1,55,1,1
22,0,181313,11,0,0,0,30,1,1
26,0,255193,7,1,0,1,40,1,1
49,0,199448,11,0,0,0,40,1,1
34,0,243776,9,0,0,1,40,1,1
40,1,179580,9,1,0,0,40,1,1
44,0,162108,13,0,0,0,45,1,1
21,0,460835,9,0,0,1,45,1,1
50,0,99307,9,1,0,1,45,1,1
33,0,178587,10,0,0,0,37,1,1
39,0,174938,13,0,0,1,40,1,1
27,1,194773,14,0,0,0,50,0,1
23,0,315065,6,0,0,1,60,0,1
52,0,306108,9,1,0,1,40,1,1
37,0,272950,9,0,0,1,40,1,1
31,0,173279,13,1,2,1,40,1,0
21,-1,304602,11,0,0,1,98,1,1
38,0,40319,10,0,0,0,42,1,1
48,0,36228,9,0,0,1,44,1,1
54,0,320196,10,0,0,0,40,0,1
33,0,477106,9,1,1,1,40,1,1
59,1,114401,9,0,0,0,19,1,1
47,0,33710,13,1,0,1,60,1,0
41,0,116103,10,0,0,1,50,1,1
62,0,160143,15,1,0,1,30,1,0
54,0,230767,12,1,0,1,40,0,1
21,-1,191806,10,0,0,1,75,1,1
25,1,225193,13,0,1,0,40,1,1
46,0,268358,7,0,0,0,40,1,1
28,0,231197,6,1,0,1,40,0,1
49,0,166809,13,0,0,0,40,1,0
34,-1,28984,11,0,0,0,40,1,1
54,-1,410114,9,1,0,1,40,1,1
38,0,54816,11,1,0,1,40,1,0
19,-1,134974,10,0,0,0,20,1,1
41,0,116797,9,1,0,1,50,1,0
55,-1,193895,9,0,0,0,40,0,1
39,0,505119,14,1,0,1,40,0,0
20,0,344278,7,0,0,0,40,1,1
46,1,341762,13,1,0,1,45,1,0
18,0,140164,7,0,0,0,40,1,1
54,-1,154785,13,0,0,1,50,1,1
38,0,102350,10,0,0,1,40,1,1
82,-1,42435,6,0,0,1,20,1,1
70,-1,306563,9,1,0,1,40,1,1
51,0,157043,7,0,1,0,40,1,1
44,0,172475,9,0,2,0,40,0,1
52,-1,104501,10,1,0,1,60,1,0
21,0,27049,10,0,0,0,12,1,1
49,1,223342,10,0,0,0,44,1,1
48,1,493862,9,1,1,1,38,1,0
53,0,31588,13,1,0,1,52,1,0
30,0,208043,13,1,0,1,55,1,0
59,0,157932,9,1,0,1,40,1,1
27,1,332785,9,0,0,1,38,1,1
65,0,222810,11,0,0,0,40,1,1
37,0,125167,10,1,0,1,60,1,0
44,0,225879,10,1,4,0,30,0,0
17,0,110798,7,0,0,0,20,1,1
65,0,258561,13,1,0,1,20,1,1
37,0,191342,2,1,2,1,40,0,1
33,0,112820,11,1,0,1,40,1,1
57,1,130532,13,0,0,0,35,1,1
45,1,252208,9,0,0,0,40,1,1
35,0,176279,10,0,0,0,30,1,1
29,0,265638,10,0,1,0,40,1,1
53,0,139671,10,1,0,1,40,1,0
54,0,153486,9,0,0,1,56,1,0
36,0,238415,9,0,0,1,40,1,1
58,1,311409,14,1,1,1,30,1,0
38,0,79619,13,1,0,1,42,1,0
49,-1,201498,9,1,0,1,40,1,1
26,0,137658,13,0,0,0,45,1,1
23,0,40060,10,1,0,1,40,1,1
36,0,107302,14,1,0,1,60,1,0
31,0,79190,9,0,0,0,35,1,1
18,-1,139003,9,0,4,0,12,1,1
50,-1,52565,10,1,0,1,40,1,1
41,0,125461,10,0,0,1,40,1,0
30,0,111567,9,0,0,1,48,1,1
54,0,163894,10,1,1,1,40,1,1
49,1,194895,13,0,0,1,40,1,1
17,0,75333,6,0,1,0,24,1,1
45,0,199832,13,1,0,1,15,1,1
30,0,393965,12,0,0,0,25,1,1
32,0,24961,11,1,0,1,40,1,1
53,1,271544,9,1,1,1,40,1,0
22,-1,154235,10,1,0,0,35,1,1
42,0,195584,12,0,1,0,40,1,1
41,0,194360,9,1,0,1,40,1,0
21,-1,143995,10,0,1,1,20,1,1
45,0,102147,9,1,0,1,40,1,1
30,0,158688,9,1,0,1,40,1,1
45,-1,220978,9,1,0,1,50,1,1
48,1,188081,9,1,0,1,40,1,0
19,0,156587,10,0,0,0,38,1,1
58,0,197642,10,0,0,0,39,1,1
47,0,225456,9,0,0,1,50,1,1
55,0,305759,9,0,0,1,40,0,1
17,0,146329,8,0,0,0,23,1,1
20,0,148409,10,0,0,1,20,1,1
37,0,175759,13,1,0,1,40,1,0
65,-1,66360,7,1,0,1,35,1,0
31,1,126501,11,0,0,1,40,1,1
53,0,53812,10,0,0,0,54,1,1
26,1,211596,14,0,0,1,40,1,1
33,0,82393,9,0,2,1,40,1,1
49,0,234320,4,0,1,1,45,1,1
19,0,140459,7,0,0,1,25,1,1
38,0,290306,9,1,0,1,40,1,0
33,0,205649,12,1,0,1,20,1,1
26,-1,202560,10,0,0,0,35,1,1
17,-1,228786,6,0,0,0,24,1,1
21,0,325923,10,0,0,1,35,1,1
32,0,151053,10,0,0,1,40,1,1
49,0,143459,5,0,0,1,38,1,1
30,-1,321990,14,1,0,1,60,0,0
59,0,114032,13,0,0,0,40,1,1
56,0,91905,9,1,0,0,4,1,1
40,0,187702,10,0,0,1,50,1,0
35,0,119992,12,1,0,1,45,1,1
41,1,32185,14,1,0,1,40,1,0
31,0,220066,13,0,0,0,50,1,0
35,0,77820,10,1,0,1,60,1,1
27,0,52028,13,1,2,0,40,0,1
31,0,187901,10,0,0,0,40,1,1
64,-1,178556,6,1,0,1,56,1,0
24,0,224716,9,0,0,1,40,1,1
17,-1,179715,6,0,0,1,40,1,1
28,0,109621,12,1,0,1,40,1,1
21,0,118023,9,0,0,1,24,1,1
47,0,102583,9,1,0,1,30,1,0
23,0,161874,10,0,1,1,40,1,1
37,-1,26698,10,1,0,1,44,1,0
33,0,348152,9,1,0,1,40,1,1
35,-1,117528,11,1,0,0,40,1,0
40,0,93955,10,1,0,0,40,1,1
49,0,186982,10,0,0,0,45,1,0
57,0,107443,2,1,0,1,40,0,1
22,0,203715,10,0,0,1,40,1,1
32,-1,188246,9,0,0,1,62,1,1
36,0,320811,10,1,0,1,40,1,0
41,-1,277390,13,1,0,0,30,1,0
44,1,34935,10,0,1,1,40,1,1
37,0,107737,13,1,0,1,55,1,0
37,0,126011,11,0,0,1,40,1,1
28,0,209641,9,0,0,1,32,1,1
35,1,258037,9,1,0,1,40,0,0
24,0,178255,10,1,0,0,40,0,1
55,0,147989,10,1,0,1,52,1,1
20,0,387779,7,0,0,1,15,1,1
23,0,180771,2,1,3,0,35,0,1
18,0,156874,8,0,0,1,27,1,1
62,1,177295,9,0,0,0,40,1,1
33,0,209900,10,0,0,1,20,1,1
56,-1,425497,12,1,0,1,20,1,1
28,0,139903,13,0,1,0,40,1,1
25,0,272428,9,0,0,1,42,1,1
50,0,193374,2,1,0,1,40,1,1
77,-1,158847,11,1,0,0,25,1,1
37,0,151764,10,1,0,1,50,1,1
27,0,109881,13,0,0,0,20,1,1
20,0,176321,10,0,0,0,20,1,1
42,1,263871,9,1,0,1,8,1,1
47,1,174533,11,1,0,1,40,1,0
71,1,100063,9,1,1,1,40,1,1
31,0,149507,8,1,0,1,43,1,1
46,0,360096,13,1,0,1,60,1,0
66,0,146454,10,1,0,1,40,1,0
61,0,223133,9,0,1,0,40,1,1
36,1,28996,9,1,0,1,40,1,1
52,0,48343,11,1,0,1,40,1,1
45,1,179638,14,0,0,1,40,1,0
34,0,49469,13,0,0,1,50,1,0
31,0,54318,13,1,0,1,50,1,0
43,0,62857,10,1,0,1,60,1,1
39,-1,68781,9,1,0,1,40,1,1
45,0,473171,9,1,0,1,40,1,1
36,0,185405,9,1,0,1,50,1,0
37,0,126569,14,1,0,1,60,1,0
52,-1,173754,15,1,0,1,60,1,0
19,-1,305834,10,0,0,0,25,1,1
29,1,133327,10,0,0,1,40,1,1
29,0,116613,13,0,0,0,40,0,1
17,0,206998,7,0,0,1,10,1,1
49,0,214169,10,1,0,1,40,1,0
61,1,248595,2,1,0,1,40,0,1
61,-1,244087,9,1,0,1,52,1,0
53,-1,135643,13,1,2,0,50,0,1
44,-1,57233,9,1,0,1,50,1,1
56,0,219426,6,0,0,1,40,1,1
35,0,361888,10,0,0,1,40,1,1
35,0,126675,9,1,0,1,48,1,1
48,1,78859,9,0,0,0,40,1,1
54,1,75235,9,1,0,1,40,1,0
31,1,149184,13,1,0,1,97,1,0
42,0,318947,9,0,0,0,40,1,1
38,1,256864,11,1,0,1,40,1,1
23,0,216639,13,0,0,0,40,1,1
41,0,331651,15,1,0,0,50,0,0
36,0,156084,9,0,0,0,40,1,1
32,0,126132,13,1,0,1,50,1,0
70,0,94692,13,1,0,1,70,1,0
26,0,102264,10,0,0,1,40,1,1
29,1,106179,10,0,0,0,40,1,1
45,0,30457,13,1,0,1,40,1,0
32,0,321313,14,0,1,1,40,1,1
60,-1,153356,9,0,1,1,55,1,1
30,0,203258,9,0,0,0,35,1,1
51,0,254211,13,1,0,1,20,1,0
46,0,159869,13,1,0,1,40,1,0
54,-1,200960,13,1,0,1,50,1,0
20,0,238685,10,0,0,0,30,1,1
23,0,140915,10,0,2,1,25,0,1
35,0,282461,9,1,0,1,50,1,1
19,0,171306,9,0,0,1,3,1,1
26,0,133766,9,1,0,1,70,1,1
37,1,408229,9,0,0,0,40,1,1
30,-1,180859,10,0,0,1,8,1,1
25,1,63996,9,0,0,0,40,1,1
39,0,120074,9,0,0,1,40,1,1
44,-1,174147,10,1,0,1,40,1,1
47,0,94809,11,1,0,0,45,1,0
59,0,169639,12,0,0,0,40,1,1
41,0,211731,10,0,0,0,40,0,1
50,-1,203098,13,1,0,1,35,1,1
60,0,198727,9,1,0,1,30,1,1
36,0,129573,12,1,0,1,60,1,0
48,0,377757,6,1,0,1,70,1,1
32,0,34066,6,1,3,1,40,1,1
26,-1,318644,15,0,0,1,20,1,1
30,0,340917,14,1,0,1,60,1,0
43,0,172577,10,0,0,0,44,1,1
49,0,31267,4,1,0,1,40,1,1
64,-1,161325,12,1,0,1,50,1,0
36,0,115834,11,1,0,0,55,1,0
21,0,227986,9,0,0,0,40,1,1
67,0,174603,9,0,0,0,35,1,1
50,0,338033,10,0,0,1,32,1,1
38,0,87556,13,1,0,1,55,1,0
22,-1,195143,10,0,0,0,29,1,1
47,0,115813,12,0,0,0,57,1,1
34,-1,154120,9,0,0,1,55,1,1
38,0,161141,10,1,0,1,48,1,0
34,0,346034,13,0,0,1,40,0,1
47,0,145886,10,0,0,0,40,1,1
38,0,96330,11,0,1,0,40,1,1
51,0,123703,9,1,0,1,40,1,0
17,0,289405,7,0,4,1,12,1,1
27,1,38645,13,0,0,0,40,1,1
59,0,221336,6,0,2,0,40,0,1
24,0,59146,13,1,0,0,40,1,1
30,0,108023,10,1,0,1,40,1,1
30,0,229895,6,0,0,0,40,1,1
55,0,144071,7,1,0,1,45,1,1
37,1,212005,11,1,0,1,40,1,0
25,0,253267,10,1,1,1,36,1,0
18,0,125441,7,0,0,1,20,1,1
38,0,43770,10,0,0,0,72,1,1
19,0,206399,9,0,1,0,40,1,1
47,0,278322,10,1,0,1,40,1,0
38,-1,181705,9,1,0,1,24,1,1
36,0,202662,14,1,0,1,40,1,0
53,1,82783,9,0,0,1,40,1,1
55,0,153484,14,1,0,1,50,1,0
54,0,185407,13,1,0,1,60,1,0
41,0,140590,10,0,1,1,33,1,1
49,-1,26502,13,0,0,1,45,1,1
48,0,182313,10,1,0,1,40,1,1
25,0,202091,14,0,0,0,60,1,1
18,0,194561,10,0,0,1,37,1,1
19,0,116562,9,0,0,0,40,1,1
53,0,266529,11,1,0,1,40,1,0
25,0,137367,13,0,2,1,44,0,1
41,1,288433,14,0,1,0,40,1,1
52,0,276515,13,1,0,1,40,0,1
55,0,127014,9,1,0,1,60,1,1
38,1,745768,10,0,1,0,45,1,1
27,1,214385,9,0,1,0,40,1,1
52,-1,135716,9,1,0,1,70,1,1
48,0,245948,9,0,1,0,40,1,1
52,1,305053,9,1,0,1,40,1,1
36,1,51089,13,1,0,1,50,1,0
25,0,213412,13,0,0,1,40,1,1
25,0,390657,10,0,1,1,40,1,1
20,0,258298,10,0,0,1,20,1,1
26,0,358124,9,0,1,0,40,1,1
32,0,260954,7,1,0,1,30,1,1
37,1,108293,12,0,0,0,38,1,1
67,-1,45814,4,1,0,1,40,1,1
45,1,334039,10,1,0,1,40,1,0
31,0,188246,12,0,0,1,50,1,0
62,0,176839,13,1,0,1,38,1,1
18,1,36411,8,0,0,1,30,1,1
19,0,274657,3,0,0,1,50,0,1
50,0,196193,14,1,0,1,60,0,1
37,0,188774,13,0,0,1,40,1,0
24,-1,152140,9,1,0,0,40,1,1
51,1,243631,6,1,3,1,40,1,1
